frame.number,protocol,function,eth.src,eth.dst,ip.src,ip.dst,tcp.flags_ack,tcp.flags_fin,tcp.flags_reset,tcp.flags_syn,tcp.hdr_len,tcp.len,tcp.payload,ip.flags_df,ip.flags_mf,ip.flags_rb,ip.frag_offset,ip.hdr_len,ip.len,ip.ttl,ip.checksum,tcp.checksum,tcp.dstport,tcp.srcport,udp.checksum,udp.dstport,udp.length,udp.payload,udp.srcport,pn_rt.cycle_counter,ground_truth
7932619,S7,DOWNLOAD REQUEST,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:01:00:00:01:00:00:00:00:1a,False,False,False,0,20,60,30,0x6baa,0x1ee0,44544,102,0,0,0,0,0,0,0
7932636,S7,DOWNLOAD,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,35,03:00:00:23:02:f0:80:32:01:00:00:0b:00:00:12:00:00:1b:00:00:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50,False,False,False,0,20,75,30,0x6b9a,0xc7d7,44544,102,0,0,0,0,0,0,0
7932647,S7,DOWNLOAD,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,165,03:00:00:a5:02:f0:80:32:03:00:00:0b:00:00:02:00:90:00:00:1b:00:00:8c:00:fb:70:70:01:01:03:08:00:01:00:00:00:8c:00:00:00:00:01:d9:eb:73:31:3d:03:a1:63:83:21:a7:00:1c:00:0c:00:14:00:1c:00:90:00:88:41:20:00:88:00:10:00:88:41:21:00:88:30:07:ff:ff:7e:26:00:88:00:00:65:00:01:00:00:14:00:00:00:02:05:02:05:02:05:02:05:02:05:02:05:05:05:05:05:05:05:0e:05:20:04:00:08:00:08:00:0a:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:00:00:00:00:00:00:00:00:00:00,True,False,False,0,20,205,64,0xd8f4,0xda61,102,44544,0,0,0,0,0,0,0
7932848,S7,DOWNLOAD END,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,35,03:00:00:23:02:f0:80:32:01:00:00:0d:00:00:12:00:00:1c:00:00:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50,False,False,False,0,20,75,30,0x6b99,0xc70c,44544,102,0,0,0,0,0,0,0
7932856,S7,DOWNLOAD END,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:0d:00:00:01:00:00:00:00:1c,True,False,False,0,20,60,64,0xd984,0xbbc2,102,44544,0,0,0,0,0,0,0
7932857,S7,PLC CONTROL,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,43,03:00:00:2b:02:f0:80:32:01:00:00:02:00:00:1a:00:00:28:00:00:00:00:00:00:fd:00:0a:01:00:30:38:30:30:30:30:31:50:05:5f:49:4e:53:45,True,False,False,0,20,83,64,0xd96c,0xc219,102,44544,0,0,0,0,0,0,0
7933000,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6bb7,0xa7f5,44544,102,0,0,0,0,0,0,1
7933018,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6bb6,0xc3c6,44544,102,0,0,0,0,0,0,1
7973675,ARP,REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7973678,ARP,REPLY,28:63:36:a9:de:e6,18:db:f2:38:71:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8139553,Profinet,PN DCP SET REQUEST,00:50:56:c0:00:01,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8139579,Profinet,ACYCLIC IO ALARM LOW,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8139583,Profinet,PN DCP SET SUCCESS,54:e3:b0:00:55:b7,00:50:56:c0:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8139589,Profinet,ACYCLIC IO ALARM LOW,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8515476,Profinet,PN DCP SET REQUEST,00:50:56:c0:00:01,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8515491,Profinet,PN DCP SET SUCCESS,54:e3:b0:00:55:b7,00:50:56:c0:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8519109,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8526133,ARP,REPLY,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8540183,Profinet,DCE RPC CONNECT REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,553,64,0xb9a4,0,0,0,0x9387,34964,533,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:ac:d6:9c:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:bd:01:00:00:00:00:a9:01:00:00:a9:01:00:00:a9:01:00:00:00:00:00:00:a9:01:00:00:01:01:00:41:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:ac:64:17:03:4f:c5:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:14:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:33:01:02:00:56:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:01:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:00:01:00:02:00:01:00:25:01:02:00:56:01:00:00:02:00:02:88:92:00:00:00:02:00:28:80:20:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:00:01:00:05:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:01:04:00:4a:01:00:00:01:00:00:00:00:00:00:00:00:10:01:00:00:00:04:00:01:00:00:10:00:00:00:00:01:00:00:01:01:80:00:00:00:10:01:00:00:00:01:00:00:01:01:80:01:00:00:10:01:00:00:00:01:00:00:01:01:80:02:00:00:10:01:00:00:00:01:00:00:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:01:00:00:00:02:00:00:00:01:00:01:00:00:00:01:00:01:00:01:00:20:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:00:03:00:00:00:01:00:01:00:00:00:02:00:02:00:02:00:20:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:01:01:00:c0:00:a0:00,54485,0,1
8540238,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4dd9,0,0,0,0xdfe2,54485,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:ac:d6:9c:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:54:e3:b0:00:55:b7:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,1
8540247,Profinet,DCE RPC CONTROL REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x3561,0,0,0,0xa8a0,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:ac:d6:9c:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:00:00:00:01:00:00,54485,0,1
8540312,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4dfe,0,0,0,0x4096,54485,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:1a:ac:d6:9c:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:00:00:00:08:00:00,49152,0,1
8540465,Profinet,DCE RPC CONTROL REQUEST,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4dfd,0,0,0,0x2fe3,34964,140,04:00:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:d0:8e:b0:8b:0e:00:00:10:80:02:54:e3:b0:00:55:b7:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:af:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:00:00:00:02:00:00,49152,0,1
8540469,Profinet,DCE RPC CONTROL RESPONSE,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0xba01,0,0,0,0x05ba,49152,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:d0:8e:b0:8b:0e:00:00:10:80:02:54:e3:b0:00:55:b7:08:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:04:00:00:00:08:00:00,63414,0,1
8589400,ARP,REPLY,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8673698,ARP,REPLY,18:db:f2:38:71:39,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8673712,S7,PLUS_REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,22,03:00:00:16:11:e0:00:00:00:01:00:c0:01:0a:c1:02:01:00:c2:02:01:00,True,False,False,0,20,62,64,0x6f42,0xa18b,102,44546,0,0,0,0,0,0,1
8673750,S7,PLUS_RESPONSE,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,22,03:00:00:16:11:d0:00:01:00:03:00:c0:01:0a:c1:02:01:00:c2:02:01:00,False,False,False,0,20,62,30,0x6b39,0x0393,44546,102,0,0,0,0,0,0,1
8673758,S7,OPEN CONNECTION,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,25,03:00:00:19:02:f0:80:32:01:00:00:00:00:00:08:00:00:f0:00:00:01:00:01:01:e0,True,False,False,0,20,65,64,0x6f3d,0xcaf5,102,44546,0,0,0,0,0,0,1
8673780,S7,OPEN CONNECTION,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,27,03:00:00:1b:02:f0:80:32:03:00:00:00:00:00:08:00:00:00:00:f0:00:00:01:00:01:00:f0,False,False,False,0,20,67,30,0x6b33,0x1aea,44546,102,0,0,0,0,0,0,1
8673789,S7,DOWNLOAD REQUEST,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,49,03:00:00:31:02:f0:80:32:01:00:00:01:00:00:20:00:00:1a:00:01:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50:0d:31:30:30:30:32:37:30:30:30:30:31:36:30,True,False,False,0,20,89,64,0x6f24,0xf860,102,44546,0,0,0,0,0,0,1
8673814,S7,DOWNLOAD REQUEST,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:01:00:00:01:00:00:00:00:1a,False,False,False,0,20,60,30,0x6b39,0x1482,44546,102,0,0,0,0,0,0,1
8673832,S7,DOWNLOAD,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,35,03:00:00:23:02:f0:80:32:01:00:00:0f:00:00:12:00:00:1b:00:00:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50,False,False,False,0,20,75,30,0x6b29,0xbd75,44546,102,0,0,0,0,0,0,1
8673839,S7,DOWNLOAD,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,247,03:00:00:f7:02:f0:80:32:03:00:00:0f:00:00:02:00:e2:00:00:1b:01:00:de:00:fb:70:70:01:01:03:08:00:01:00:00:01:0e:00:00:00:00:03:1b:7c:3d:32:fa:03:a1:63:83:21:a7:00:1c:00:0a:00:1a:00:a0:ba:00:01:90:00:88:89:01:bf:00:41:60:00:14:10:67:ba:00:a8:01:01:11:00:88:bf:00:41:61:00:14:10:67:c0:64:41:62:00:14:10:67:c1:64:41:63:00:14:10:67:10:03:41:60:00:19:fb:7c:fb:79:00:02:fe:6f:00:15:00:60:00:14:41:50:00:00:00:61:00:14:41:51:00:00:00:62:00:14:41:52:00:00:00:63:00:14:41:53:00:00:fe:0b:84:00:00:00:75:02:fe:6b:00:15:7e:52:00:02:13:02:fb:7c:10:04:00:00:10:01:41:60:00:14:3d:02:70:0b:00:0a:83:00:00:10:82:00:04:40:82:00:04:41:82:00:04:42:10:02:00:00:82:01:41:23:00:88:65:00:01:00:00:14:00:00:00:02:05:02:05:02:05:02:05:02:05:02:05:05:05:05:05:05:05:0e,True,False,False,0,20,287,64,0x6e5c,0xab65,102,44546,0,0,0,0,0,0,1
8674126,S7,DOWNLOAD END,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,35,03:00:00:23:02:f0:80:32:01:00:00:13:00:00:12:00:00:1c:00:00:00:00:00:00:00:09:5f:30:38:30:30:30:30:31:50,False,False,False,0,20,75,30,0x6b27,0xbbea,44546,102,0,0,0,0,0,0,1
8674132,S7,DOWNLOAD END,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:13:00:00:01:00:00:00:00:1c,True,False,False,0,20,60,64,0x6f3d,0xb0a0,102,44546,0,0,0,0,0,0,1
8674133,S7,PLC CONTROL,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,43,03:00:00:2b:02:f0:80:32:01:00:00:02:00:00:1a:00:00:28:00:00:00:00:00:00:fd:00:0a:01:00:30:38:30:30:30:30:31:50:05:5f:49:4e:53:45,True,False,False,0,20,83,64,0x6f25,0xb6fd,102,44546,0,0,0,0,0,0,1
8674242,S7,PLC STOP,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,33,03:00:00:21:02:f0:80:32:01:00:00:03:00:00:10:00:00:29:00:00:00:00:00:09:50:5f:50:52:4f:47:52:41:4d,True,False,False,0,20,73,64,0x6f2e,0x13f3,102,44546,0,0,0,0,0,0,1
8674350,S7,PLC STOP,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,False,False,20,20,03:00:00:14:02:f0:80:32:03:00:00:03:00:00:01:00:00:00:00:29,False,False,False,0,20,60,30,0x6b34,0x1240,44546,102,0,0,0,0,0,0,1
8674643,Profinet,ACYCLIC IO ALARM LOW,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8674653,Profinet,ACYCLIC IO ALARM LOW,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8680475,S7,0,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,37,03:00:00:25:02:f0:80:32:01:00:00:04:00:00:14:00:00:28:00:00:00:00:00:00:fd:00:00:09:50:5f:50:52:4f:47:52:41:4d,True,False,False,0,20,77,64,0x6f28,0x12b5,102,44546,0,0,0,0,0,0,1
8680517,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6b43,0x9c6b,44546,102,0,0,0,0,0,0,0
8680522,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6b42,0xc2b2,44546,102,0,0,0,0,0,0,0
8681293,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681295,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681318,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681326,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683818,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698907,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713889,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713962,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713965,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719919,ARP,REPLY,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731968,Profinet,DCE RPC CONNECT REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,553,64,0x3bc5,0,0,0,0xe5eb,34964,533,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:20:37:7e:ac:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:bd:01:00:00:00:00:a9:01:00:00:a9:01:00:00:a9:01:00:00:00:00:00:00:a9:01:00:00:01:01:00:41:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:ac:64:17:03:4f:c5:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:14:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:33:01:02:00:56:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:01:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:00:01:00:02:00:01:00:25:01:02:00:56:01:00:00:02:00:02:88:92:00:00:00:02:00:28:80:20:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:00:01:00:05:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:01:04:00:4a:01:00:00:01:00:00:00:00:00:00:00:00:10:01:00:00:00:04:00:01:00:00:10:00:00:00:00:01:00:00:01:01:80:00:00:00:10:01:00:00:00:01:00:00:01:01:80:01:00:00:10:01:00:00:00:01:00:00:01:01:80:02:00:00:10:01:00:00:00:01:00:00:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:01:00:00:00:02:00:00:00:01:00:01:00:00:00:01:00:01:00:01:00:20:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:00:03:00:00:00:01:00:01:00:00:00:02:00:02:00:02:00:20:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:01:01:00:c0:00:a0:00,54485,0,0
8732018,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4ddf,0,0,0,0x3247,54485,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:20:37:7e:ac:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:54:e3:b0:00:55:b7:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,0
8732030,Profinet,DCE RPC CONTROL REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x63e3,0,0,0,0xfb04,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:20:37:7e:ac:02:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:05:00:00:00:01:00:00,54485,0,0
